dateRep;day;month;year;cases;countriesAndTerritories;;;;;;
2020-07-14;14;7;2020;117;Albania;;;;;;
2020-07-13;13;7;2020;83;Albania;;;;;;
2020-07-12;12;7;2020;93;Albania;;;;;;
2020-07-11;11;7;2020;90;Albania;;;;;;
2020-07-10;10;7;2020;82;Albania;;;;;;
2020-07-09;9;7;2020;68;Albania;;;;;;
2020-07-08;8;7;2020;74;Albania;;;;;;
2020-07-07;7;7;2020;71;Albania;;;;;;
2020-07-06;6;7;2020;74;Albania;;;;;;
2020-07-05;5;7;2020;67;Albania;;;;;;
2020-07-04;4;7;2020;90;Albania;;;;;;
2020-07-03;3;7;2020;82;Albania;;;;;;
2020-07-02;2;7;2020;45;Albania;;;;;;
2020-07-01;1;7;2020;69;Albania;;;;;;
2020-06-30;30;6;2020;64;Albania;;;;;;
2020-06-29;29;6;2020;72;Albania;;;;;;
2020-06-28;28;6;2020;61;Albania;;;;;;
2020-06-27;27;6;2020;77;Albania;;;;;;
2020-06-26;26;6;2020;78;Albania;;;;;;
2020-06-25;25;6;2020;67;Albania;;;;;;
2020-06-24;24;6;2020;52;Albania;;;;;;
2020-06-23;23;6;2020;68;Albania;;;;;;
2020-06-22;22;6;2020;36;Albania;;;;;;
2020-06-21;21;6;2020;53;Albania;;;;;;
2020-06-20;20;6;2020;50;Albania;;;;;;
2020-06-19;19;6;2020;66;Albania;;;;;;
2020-06-18;18;6;2020;50;Albania;;;;;;
2020-06-17;17;6;2020;82;Albania;;;;;;
2020-06-16;16;6;2020;69;Albania;;;;;;
2020-06-15;15;6;2020;57;Albania;;;;;;
2020-06-14;14;6;2020;48;Albania;;;;;;
2020-06-13;13;6;2020;31;Albania;;;;;;
2020-06-12;12;6;2020;44;Albania;;;;;;
2020-06-11;11;6;2020;42;Albania;;;;;;
2020-06-10;10;6;2020;36;Albania;;;;;;
2020-06-09;9;6;2020;17;Albania;;;;;;
2020-06-08;8;6;2020;14;Albania;;;;;;
2020-06-07;7;6;2020;20;Albania;;;;;;
2020-06-06;6;6;2020;15;Albania;;;;;;
2020-06-05;5;6;2020;13;Albania;;;;;;
2020-06-04;4;6;2020;20;Albania;;;;;;
2020-06-03;3;6;2020;21;Albania;;;;;;
2020-06-02;2;6;2020;6;Albania;;;;;;
2020-06-01;1;6;2020;15;Albania;;;;;;
2020-05-31;31;5;2020;23;Albania;;;;;;
2020-05-30;30;5;2020;23;Albania;;;;;;
2020-05-29;29;5;2020;26;Albania;;;;;;
2020-05-28;28;5;2020;21;Albania;;;;;;
2020-05-27;27;5;2020;25;Albania;;;;;;
2020-05-26;26;5;2020;6;Albania;;;;;;
2020-05-25;25;5;2020;9;Albania;;;;;;
2020-05-24;24;5;2020;8;Albania;;;;;;
2020-05-23;23;5;2020;12;Albania;;;;;;
2020-05-22;22;5;2020;5;Albania;;;;;;
2020-05-21;21;5;2020;15;Albania;;;;;;
2020-05-20;20;5;2020;1;Albania;;;;;;
2020-05-19;19;5;2020;2;Albania;;;;;;
2020-05-18;18;5;2020;13;Albania;;;;;;
2020-05-17;17;5;2020;17;Albania;;;;;;
2020-05-16;16;5;2020;18;Albania;;;;;;
2020-05-15;15;5;2020;18;Albania;;;;;;
2020-05-14;14;5;2020;4;Albania;;;;;;
2020-05-13;13;5;2020;4;Albania;;;;;;
2020-05-12;12;5;2020;4;Albania;;;;;;
2020-05-11;11;5;2020;12;Albania;;;;;;
2020-05-10;10;5;2020;6;Albania;;;;;;
2020-05-09;9;5;2020;8;Albania;;;;;;
2020-05-08;8;5;2020;10;Albania;;;;;;
2020-05-07;7;5;2020;12;Albania;;;;;;
2020-05-06;6;5;2020;17;Albania;;;;;;
2020-05-05;5;5;2020;8;Albania;;;;;;
2020-05-04;4;5;2020;6;Albania;;;;;;
2020-05-03;3;5;2020;7;Albania;;;;;;
2020-05-02;2;5;2020;9;Albania;;;;;;
2020-05-01;1;5;2020;7;Albania;;;;;;
2020-04-30;30;4;2020;16;Albania;;;;;;
2020-04-29;29;4;2020;14;Albania;;;;;;
2020-04-28;28;4;2020;10;Albania;;;;;;
2020-04-27;27;4;2020;14;Albania;;;;;;
2020-04-26;26;4;2020;34;Albania;;;;;;
2020-04-25;25;4;2020;15;Albania;;;;;;
2020-04-24;24;4;2020;29;Albania;;;;;;
2020-04-23;23;4;2020;25;Albania;;;;;;
2020-04-22;22;4;2020;25;Albania;;;;;;
2020-04-21;21;4;2020;22;Albania;;;;;;
2020-04-20;20;4;2020;14;Albania;;;;;;
2020-04-19;19;4;2020;9;Albania;;;;;;
2020-04-18;18;4;2020;21;Albania;;;;;;
2020-04-17;17;4;2020;24;Albania;;;;;;
2020-04-16;16;4;2020;19;Albania;;;;;;
2020-04-15;15;4;2020;8;Albania;;;;;;
2020-04-14;14;4;2020;21;Albania;;;;;;
2020-04-13;13;4;2020;13;Albania;;;;;;
2020-04-12;12;4;2020;17;Albania;;;;;;
2020-04-11;11;4;2020;7;Albania;;;;;;
2020-04-10;10;4;2020;9;Albania;;;;;;
2020-04-09;9;4;2020;17;Albania;;;;;;
2020-04-08;8;4;2020;6;Albania;;;;;;
2020-04-07;7;4;2020;16;Albania;;;;;;
2020-04-06;6;4;2020;28;Albania;;;;;;
2020-04-05;5;4;2020;29;Albania;;;;;;
2020-04-04;4;4;2020;27;Albania;;;;;;
2020-04-03;3;4;2020;18;Albania;;;;;;
2020-04-02;2;4;2020;16;Albania;;;;;;
2020-04-01;1;4;2020;20;Albania;;;;;;
2020-03-31;31;3;2020;11;Albania;;;;;;
2020-03-30;30;3;2020;15;Albania;;;;;;
2020-03-29;29;3;2020;11;Albania;;;;;;
2020-03-28;28;3;2020;12;Albania;;;;;;
2020-03-27;27;3;2020;28;Albania;;;;;;
2020-03-26;26;3;2020;23;Albania;;;;;;
2020-03-25;25;3;2020;23;Albania;;;;;;
2020-03-24;24;3;2020;11;Albania;;;;;;
2020-03-23;23;3;2020;13;Albania;;;;;;
2020-03-22;22;3;2020;6;Albania;;;;;;
2020-03-21;21;3;2020;0;Albania;;;;;;
2020-03-20;20;3;2020;11;Albania;;;;;;
2020-03-19;19;3;2020;4;Albania;;;;;;
2020-03-18;18;3;2020;4;Albania;;;;;;
2020-03-17;17;3;2020;9;Albania;;;;;;
2020-03-16;16;3;2020;4;Albania;;;;;;
2020-03-15;15;3;2020;5;Albania;;;;;;
2020-03-14;14;3;2020;10;Albania;;;;;;
2020-03-13;13;3;2020;12;Albania;;;;;;
2020-03-12;12;3;2020;1;Albania;;;;;;
2020-03-11;11;3;2020;4;Albania;;;;;;
2020-03-10;10;3;2020;4;Albania;;;;;;
2020-03-09;9;3;2020;2;Albania;;;;;;
2020-12-14;14;12;2020;464;Algeria;;;;;;
2020-12-13;13;12;2020;517;Algeria;;;;;;
2020-12-12;12;12;2020;542;Algeria;;;;;;
2020-12-11;11;12;2020;565;Algeria;;;;;;
2020-12-10;10;12;2020;598;Algeria;;;;;;
2020-12-09;9;12;2020;591;Algeria;;;;;;
2020-12-08;8;12;2020;573;Algeria;;;;;;
2020-12-07;7;12;2020;750;Algeria;;;;;;
2020-12-06;6;12;2020;772;Algeria;;;;;;
2020-12-05;5;12;2020;803;Algeria;;;;;;
2020-12-04;4;12;2020;843;Algeria;;;;;;
2020-12-03;3;12;2020;932;Algeria;;;;;;
2020-12-02;2;12;2020;963;Algeria;;;;;;
2020-12-01;1;12;2020;968;Algeria;;;;;;
2020-11-30;30;11;2020;1009;Algeria;;;;;;
2020-11-29;29;11;2020;1044;Algeria;;;;;;
2020-11-28;28;11;2020;1058;Algeria;;;;;;
2020-11-27;27;11;2020;1085;Algeria;;;;;;
2020-11-26;26;11;2020;1025;Algeria;;;;;;
2020-11-25;25;11;2020;1133;Algeria;;;;;;
2020-11-24;24;11;2020;1005;Algeria;;;;;;
2020-11-23;23;11;2020;1088;Algeria;;;;;;
2020-11-22;22;11;2020;1019;Algeria;;;;;;
2020-11-21;21;11;2020;1103;Algeria;;;;;;
2020-11-20;20;11;2020;1023;Algeria;;;;;;
2020-11-19;19;11;2020;1038;Algeria;;;;;;
2020-11-18;18;11;2020;1002;Algeria;;;;;;
2020-11-17;17;11;2020;910;Algeria;;;;;;
2020-11-16;16;11;2020;860;Algeria;;;;;;
2020-11-15;15;11;2020;844;Algeria;;;;;;
2020-11-14;14;11;2020;867;Algeria;;;;;;
2020-11-13;13;11;2020;851;Algeria;;;;;;
2020-11-12;12;11;2020;811;Algeria;;;;;;
2020-11-11;11;11;2020;753;Algeria;;;;;;
2020-11-10;10;11;2020;642;Algeria;;;;;;
2020-11-09;9;11;2020;670;Algeria;;;;;;
2020-11-08;8;11;2020;581;Algeria;;;;;;
2020-11-07;7;11;2020;631;Algeria;;;;;;
2020-11-06;6;11;2020;642;Algeria;;;;;;
2020-11-05;5;11;2020;548;Algeria;;;;;;
2020-11-04;4;11;2020;405;Algeria;;;;;;
2020-11-03;3;11;2020;302;Algeria;;;;;;
2020-11-02;2;11;2020;330;Algeria;;;;;;
2020-11-01;1;11;2020;291;Algeria;;;;;;
2020-10-31;31;10;2020;319;Algeria;;;;;;
2020-10-30;30;10;2020;306;Algeria;;;;;;
2020-10-29;29;10;2020;320;Algeria;;;;;;
2020-10-28;28;10;2020;287;Algeria;;;;;;
2020-10-27;27;10;2020;276;Algeria;;;;;;
2020-10-26;26;10;2020;263;Algeria;;;;;;
2020-10-25;25;10;2020;250;Algeria;;;;;;
2020-10-24;24;10;2020;273;Algeria;;;;;;
2020-10-23;23;10;2020;266;Algeria;;;;;;
2020-10-22;22;10;2020;252;Algeria;;;;;;
2020-10-21;21;10;2020;223;Algeria;;;;;;
2020-10-20;20;10;2020;214;Algeria;;;;;;
2020-10-19;19;10;2020;199;Algeria;;;;;;
2020-10-18;18;10;2020;215;Algeria;;;;;;
2020-10-17;17;10;2020;211;Algeria;;;;;;
2020-10-16;16;10;2020;193;Algeria;;;;;;
2020-10-15;15;10;2020;185;Algeria;;;;;;
2020-10-14;14;10;2020;174;Algeria;;;;;;
2020-10-13;13;10;2020;153;Algeria;;;;;;
2020-10-12;12;10;2020;132;Algeria;;;;;;
2020-10-11;11;10;2020;136;Algeria;;;;;;
2020-10-10;10;10;2020;146;Algeria;;;;;;
2020-10-09;9;10;2020;138;Algeria;;;;;;
2020-10-08;8;10;2020;121;Algeria;;;;;;
2020-10-07;7;10;2020;129;Algeria;;;;;;
2020-10-06;6;10;2020;134;Algeria;;;;;;
2020-10-05;5;10;2020;141;Algeria;;;;;;
2020-10-04;4;10;2020;148;Algeria;;;;;;
2020-10-03;3;10;2020;157;Algeria;;;;;;
2020-10-02;2;10;2020;160;Algeria;;;;;;
2020-10-01;1;10;2020;162;Algeria;;;;;;
2020-09-30;30;9;2020;155;Algeria;;;;;;
2020-09-29;29;9;2020;146;Algeria;;;;;;
2020-09-28;28;9;2020;153;Algeria;;;;;;
2020-09-27;27;9;2020;160;Algeria;;;;;;
2020-09-26;26;9;2020;175;Algeria;;;;;;
2020-09-25;25;9;2020;179;Algeria;;;;;;
2020-09-24;24;9;2020;186;Algeria;;;;;;
2020-09-23;23;9;2020;191;Algeria;;;;;;
2020-09-22;22;9;2020;197;Algeria;;;;;;
2020-09-21;21;9;2020;203;Algeria;;;;;;
2020-09-20;20;9;2020;210;Algeria;;;;;;
2020-09-19;19;9;2020;219;Algeria;;;;;;
2020-09-18;18;9;2020;228;Algeria;;;;;;
2020-09-17;17;9;2020;232;Algeria;;;;;;
2020-09-16;16;9;2020;238;Algeria;;;;;;
2020-09-15;15;9;2020;242;Algeria;;;;;;
2020-09-14;14;9;2020;247;Algeria;;;;;;
2020-09-13;13;9;2020;255;Algeria;;;;;;
2020-09-12;12;9;2020;264;Algeria;;;;;;
2020-09-11;11;9;2020;272;Algeria;;;;;;
2020-09-10;10;9;2020;278;Algeria;;;;;;
2020-09-09;9;9;2020;285;Algeria;;;;;;
2020-09-08;8;9;2020;289;Algeria;;;;;;
2020-09-07;7;9;2020;293;Algeria;;;;;;
2020-09-06;6;9;2020;298;Algeria;;;;;;
2020-09-05;5;9;2020;304;Algeria;;;;;;
2020-09-04;4;9;2020;311;Algeria;;;;;;
2020-09-03;3;9;2020;325;Algeria;;;;;;
2020-09-02;2;9;2020;339;Algeria;;;;;;
2020-09-01;1;9;2020;348;Algeria;;;;;;
2020-08-31;31;8;2020;364;Algeria;;;;;;
2020-08-30;30;8;2020;379;Algeria;;;;;;
2020-08-29;29;8;2020;387;Algeria;;;;;;
2020-08-28;28;8;2020;397;Algeria;;;;;;
2020-08-27;27;8;2020;391;Algeria;;;;;;
2020-08-26;26;8;2020;370;Algeria;;;;;;
2020-08-25;25;8;2020;398;Algeria;;;;;;
2020-08-24;24;8;2020;392;Algeria;;;;;;
2020-08-23;23;8;2020;401;Algeria;;;;;;
2020-08-22;22;8;2020;409;Algeria;;;;;;
2020-08-21;21;8;2020;411;Algeria;;;;;;
2020-08-20;20;8;2020;403;Algeria;;;;;;
2020-08-19;19;8;2020;419;Algeria;;;;;;
2020-08-18;18;8;2020;442;Algeria;;;;;;
2020-08-17;17;8;2020;450;Algeria;;;;;;
2020-08-16;16;8;2020;469;Algeria;;;;;;
2020-08-15;15;8;2020;477;Algeria;;;;;;
2020-08-14;14;8;2020;488;Algeria;;;;;;
2020-08-13;13;8;2020;495;Algeria;;;;;;
2020-08-12;12;8;2020;492;Algeria;;;;;;
2020-08-11;11;8;2020;498;Algeria;;;;;;
2020-08-10;10;8;2020;521;Algeria;;;;;;
2020-08-09;9;8;2020;538;Algeria;;;;;;
2020-08-08;8;8;2020;529;Algeria;;;;;;
2020-08-07;7;8;2020;571;Algeria;;;;;;
2020-08-06;6;8;2020;551;Algeria;;;;;;
2020-08-05;5;8;2020;532;Algeria;;;;;;
2020-08-04;4;8;2020;507;Algeria;;;;;;
2020-08-03;3;8;2020;515;Algeria;;;;;;
2020-08-02;2;8;2020;556;Algeria;;;;;;
2020-08-01;1;8;2020;563;Algeria;;;;;;
2020-07-31;31;7;2020;602;Algeria;;;;;;
2020-07-30;30;7;2020;614;Algeria;;;;;;
2020-07-29;29;7;2020;642;Algeria;;;;;;
2020-07-28;28;7;2020;616;Algeria;;;;;;
2020-07-27;27;7;2020;593;Algeria;;;;;;
2020-07-26;26;7;2020;605;Algeria;;;;;;
2020-07-25;25;7;2020;675;Algeria;;;;;;
2020-07-24;24;7;2020;612;Algeria;;;;;;
2020-07-23;23;7;2020;594;Algeria;;;;;;
2020-07-22;22;7;2020;587;Algeria;;;;;;
2020-07-21;21;7;2020;607;Algeria;;;;;;
2020-07-20;20;7;2020;535;Algeria;;;;;;
2020-07-19;19;7;2020;601;Algeria;;;;;;
2020-07-18;18;7;2020;593;Algeria;;;;;;
2020-07-17;17;7;2020;585;Algeria;;;;;;
2020-07-16;16;7;2020;554;Algeria;;;;;;
2020-07-15;15;7;2020;527;Algeria;;;;;;
2020-07-14;14;7;2020;494;Algeria;;;;;;
2020-07-13;13;7;2020;483;Algeria;;;;;;
2020-07-12;12;7;2020;470;Algeria;;;;;;
2020-07-11;11;7;2020;434;Algeria;;;;;;
2020-07-10;10;7;2020;460;Algeria;;;;;;
2020-07-09;9;7;2020;469;Algeria;;;;;;
2020-07-08;8;7;2020;475;Algeria;;;;;;
2020-07-07;7;7;2020;463;Algeria;;;;;;
2020-07-06;6;7;2020;441;Algeria;;;;;;
2020-07-05;5;7;2020;430;Algeria;;;;;;
2020-07-04;4;7;2020;413;Algeria;;;;;;
2020-07-03;3;7;2020;385;Algeria;;;;;;
2020-07-02;2;7;2020;365;Algeria;;;;;;
2020-07-01;1;7;2020;336;Algeria;;;;;;
2020-06-30;30;6;2020;298;Algeria;;;;;;
2020-06-29;29;6;2020;305;Algeria;;;;;;
2020-06-28;28;6;2020;283;Algeria;;;;;;
2020-06-27;27;6;2020;240;Algeria;;;;;;
2020-06-26;26;6;2020;197;Algeria;;;;;;
2020-06-25;25;6;2020;172;Algeria;;;;;;
2020-06-24;24;6;2020;156;Algeria;;;;;;
2020-06-23;23;6;2020;149;Algeria;;;;;;
2020-06-22;22;6;2020;140;Algeria;;;;;;
2020-06-21;21;6;2020;127;Algeria;;;;;;
2020-06-20;20;6;2020;119;Algeria;;;;;;
2020-06-19;19;6;2020;117;Algeria;;;;;;
2020-06-18;18;6;2020;121;Algeria;;;;;;
2020-06-17;17;6;2020;116;Algeria;;;;;;
2020-06-16;16;6;2020;112;Algeria;;;;;;
2020-06-15;15;6;2020;109;Algeria;;;;;;
2020-06-14;14;6;2020;112;Algeria;;;;;;
2020-06-13;13;6;2020;109;Algeria;;;;;;
2020-06-12;12;6;2020;105;Algeria;;;;;;
2020-06-11;11;6;2020;102;Algeria;;;;;;
2020-06-10;10;6;2020;117;Algeria;;;;;;
2020-06-09;9;6;2020;111;Algeria;;;;;;
2020-06-08;8;6;2020;104;Algeria;;;;;;
2020-06-07;7;6;2020;115;Algeria;;;;;;
2020-06-06;6;6;2020;104;Algeria;;;;;;
2020-06-05;5;6;2020;205;Algeria;;;;;;
2020-06-04;4;6;2020;0;Algeria;;;;;;
2020-06-03;3;6;2020;113;Algeria;;;;;;
2020-06-02;2;6;2020;119;Algeria;;;;;;
2020-06-01;1;6;2020;127;Algeria;;;;;;
2020-05-31;31;5;2020;133;Algeria;;;;;;
2020-05-30;30;5;2020;137;Algeria;;;;;;
2020-05-29;29;5;2020;140;Algeria;;;;;;
2020-05-28;28;5;2020;160;Algeria;;;;;;
2020-05-27;27;5;2020;194;Algeria;;;;;;
2020-05-26;26;5;2020;197;Algeria;;;;;;
2020-05-25;25;5;2020;193;Algeria;;;;;;
2020-05-24;24;5;2020;195;Algeria;;;;;;
2020-05-23;23;5;2020;190;Algeria;;;;;;
2020-05-22;22;5;2020;186;Algeria;;;;;;
2020-05-21;21;5;2020;165;Algeria;;;;;;
2020-05-20;20;5;2020;176;Algeria;;;;;;
2020-05-19;19;5;2020;182;Algeria;;;;;;
2020-05-18;18;5;2020;198;Algeria;;;;;;
2020-05-17;17;5;2020;192;Algeria;;;;;;
2020-05-16;16;5;2020;187;Algeria;;;;;;
2020-05-15;15;5;2020;189;Algeria;;;;;;
2020-05-14;14;5;2020;186;Algeria;;;;;;
2020-05-13;13;5;2020;176;Algeria;;;;;;
2020-05-12;12;5;2020;168;Algeria;;;;;;
2020-05-11;11;5;2020;165;Algeria;;;;;;
2020-05-10;10;5;2020;189;Algeria;;;;;;
2020-05-09;9;5;2020;187;Algeria;;;;;;
2020-05-08;8;5;2020;185;Algeria;;;;;;
2020-05-07;7;5;2020;159;Algeria;;;;;;
2020-05-06;6;5;2020;190;Algeria;;;;;;
2020-05-05;5;5;2020;174;Algeria;;;;;;
2020-05-04;4;5;2020;179;Algeria;;;;;;
2020-05-03;3;5;2020;141;Algeria;;;;;;
2020-05-02;2;5;2020;148;Algeria;;;;;;
2020-05-01;1;5;2020;158;Algeria;;;;;;
2020-04-30;30;4;2020;199;Algeria;;;;;;
2020-04-29;29;4;2020;132;Algeria;;;;;;
2020-04-28;28;4;2020;135;Algeria;;;;;;
2020-04-27;27;4;2020;126;Algeria;;;;;;
2020-04-26;26;4;2020;129;Algeria;;;;;;
2020-04-25;25;4;2020;120;Algeria;;;;;;
2020-04-24;24;4;2020;97;Algeria;;;;;;
2020-04-23;23;4;2020;99;Algeria;;;;;;
2020-04-22;22;4;2020;93;Algeria;;;;;;
2020-04-21;21;4;2020;89;Algeria;;;;;;
2020-04-20;20;4;2020;94;Algeria;;;;;;
2020-04-19;19;4;2020;117;Algeria;;;;;;
2020-04-18;18;4;2020;150;Algeria;;;;;;
2020-04-17;17;4;2020;108;Algeria;;;;;;
2020-04-16;16;4;2020;90;Algeria;;;;;;
2020-04-15;15;4;2020;87;Algeria;;;;;;
2020-04-14;14;4;2020;69;Algeria;;;;;;
2020-04-13;13;4;2020;89;Algeria;;;;;;
2020-04-12;12;4;2020;64;Algeria;;;;;;
2020-04-11;11;4;2020;95;Algeria;;;;;;
2020-04-10;10;4;2020;94;Algeria;;;;;;
2020-04-09;9;4;2020;104;Algeria;;;;;;
2020-04-08;8;4;2020;45;Algeria;;;;;;
2020-04-07;7;4;2020;103;Algeria;;;;;;
2020-04-06;6;4;2020;69;Algeria;;;;;;
2020-04-05;5;4;2020;80;Algeria;;;;;;
2020-04-04;4;4;2020;185;Algeria;;;;;;
2020-04-03;3;4;2020;139;Algeria;;;;;;
2020-04-02;2;4;2020;131;Algeria;;;;;;
2020-04-01;1;4;2020;132;Algeria;;;;;;
2020-03-31;31;3;2020;73;Algeria;;;;;;
2020-03-30;30;3;2020;57;Algeria;;;;;;
2020-03-29;29;3;2020;45;Algeria;;;;;;
2020-03-28;28;3;2020;42;Algeria;;;;;;
2020-03-27;27;3;2020;65;Algeria;;;;;;
2020-03-26;26;3;2020;38;Algeria;;;;;;
2020-03-25;25;3;2020;34;Algeria;;;;;;
2020-03-24;24;3;2020;29;Algeria;;;;;;
2020-03-23;23;3;2020;62;Algeria;;;;;;
2020-03-22;22;3;2020;37;Algeria;;;;;;
2020-03-21;21;3;2020;12;Algeria;;;;;;
2020-03-20;20;3;2020;18;Algeria;;;;;;
2020-03-19;19;3;2020;12;Algeria;;;;;;
2020-03-18;18;3;2020;2;Algeria;;;;;;
2020-03-17;17;3;2020;10;Algeria;;;;;;
2020-03-16;16;3;2020;11;Algeria;;;;;;
2020-03-15;15;3;2020;11;Algeria;;;;;;
2020-03-14;14;3;2020;1;Algeria;;;;;;
2020-03-13;13;3;2020;5;Algeria;;;;;;
2020-03-12;12;3;2020;0;Algeria;;;;;;
2020-03-09;9;3;2020;3;Algeria;;;;;;
2020-03-06;6;3;2020;5;Algeria;;;;;;
2020-03-05;5;3;2020;7;Algeria;;;;;;
2020-03-04;4;3;2020;2;Algeria;;;;;;
2020-03-02;2;3;2020;0;Algeria;;;;;;
2020-03-01;1;3;2020;2;Algeria;;;;;;
2020-02-29;29;2;2020;0;Algeria;;;;;;
2020-02-28;28;2;2020;0;Algeria;;;;;;
2020-02-27;27;2;2020;0;Algeria;;;;;;
2020-02-26;26;2;2020;1;Algeria;;;;;;
2020-02-25;25;2;2020;0;Algeria;;;;;;
2020-02-24;24;2;2020;0;Algeria;;;;;;
2020-02-23;23;2;2020;0;Algeria;;;;;;
2020-02-22;22;2;2020;0;Algeria;;;;;;
2020-02-21;21;2;2020;0;Algeria;;;;;;
2020-02-20;20;2;2020;0;Algeria;;;;;;
2020-02-19;19;2;2020;0;Algeria;;;;;;
2020-02-18;18;2;2020;0;Algeria;;;;;;
2020-02-17;17;2;2020;0;Algeria;;;;;;
2020-02-16;16;2;2020;0;Algeria;;;;;;
2020-02-15;15;2;2020;0;Algeria;;;;;;
2020-02-14;14;2;2020;0;Algeria;;;;;;
2020-02-13;13;2;2020;0;Algeria;;;;;;
2020-02-12;12;2;2020;0;Algeria;;;;;;
2020-02-11;11;2;2020;0;Algeria;;;;;;
2020-02-10;10;2;2020;0;Algeria;;;;;;
2020-02-09;9;2;2020;0;Algeria;;;;;;
2020-02-08;8;2;2020;0;Algeria;;;;;;
2020-02-07;7;2;2020;0;Algeria;;;;;;
2020-02-06;6;2;2020;0;Algeria;;;;;;
2020-02-05;5;2;2020;0;Algeria;;;;;;
2020-02-04;4;2;2020;0;Algeria;;;;;;
2020-02-03;3;2;2020;0;Algeria;;;;;;
2020-02-02;2;2;2020;0;Algeria;;;;;;
2020-02-01;1;2;2020;0;Algeria;;;;;;
2020-01-31;31;1;2020;0;Algeria;;;;;;
2020-01-30;30;1;2020;0;Algeria;;;;;;
2020-01-29;29;1;2020;0;Algeria;;;;;;
2020-01-28;28;1;2020;0;Algeria;;;;;;
2020-01-27;27;1;2020;0;Algeria;;;;;;
2020-01-26;26;1;2020;0;Algeria;;;;;;
2020-01-25;25;1;2020;0;Algeria;;;;;;
2020-01-24;24;1;2020;0;Algeria;;;;;;
2020-01-23;23;1;2020;0;Algeria;;;;;;
2020-01-22;22;1;2020;0;Algeria;;;;;;
2020-01-21;21;1;2020;0;Algeria;;;;;;
2020-01-20;20;1;2020;0;Algeria;;;;;;
2020-01-19;19;1;2020;0;Algeria;;;;;;
2020-01-18;18;1;2020;0;Algeria;;;;;;
2020-01-17;17;1;2020;0;Algeria;;;;;;
2020-01-16;16;1;2020;0;Algeria;;;;;;
2020-01-15;15;1;2020;0;Algeria;;;;;;
2020-01-14;14;1;2020;0;Algeria;;;;;;
2020-01-13;13;1;2020;0;Algeria;;;;;;
2020-01-12;12;1;2020;0;Algeria;;;;;;
2020-01-11;11;1;2020;0;Algeria;;;;;;
2020-01-10;10;1;2020;0;Algeria;;;;;;
2020-01-09;9;1;2020;0;Algeria;;;;;;
2020-01-08;8;1;2020;0;Algeria;;;;;;
2020-01-07;7;1;2020;0;Algeria;;;;;;
2020-01-06;6;1;2020;0;Algeria;;;;;;
2020-01-05;5;1;2020;0;Algeria;;;;;;
2020-01-04;4;1;2020;0;Algeria;;;;;;
2020-01-03;3;1;2020;0;Algeria;;;;;;
2020-01-02;2;1;2020;0;Algeria;;;;;;
2020-01-01;1;1;2020;0;Algeria;;;;;;
2019-12-31;31;12;2019;0;Algeria;;;;;;
2020-12-14;14;12;2020;50;Andorra;;;;;;
2020-12-13;13;12;2020;52;Andorra;;;;;;
2020-12-12;12;12;2020;46;Andorra;;;;;;
2020-12-11;11;12;2020;28;Andorra;;;;;;
2020-12-10;10;12;2020;35;Andorra;;;;;;
2020-12-09;9;12;2020;43;Andorra;;;;;;
2020-12-08;8;12;2020;34;Andorra;;;;;;
2020-12-07;7;12;2020;45;Andorra;;;;;;
2020-12-06;6;12;2020;50;Andorra;;;;;;
2020-12-05;5;12;2020;51;Andorra;;;;;;
2020-12-04;4;12;2020;62;Andorra;;;;;;
2020-12-03;3;12;2020;52;Andorra;;;;;;
2020-12-02;2;12;2020;45;Andorra;;;;;;
2020-12-01;1;12;2020;33;Andorra;;;;;;
2020-11-30;30;11;2020;42;Andorra;;;;;;
2020-11-29;29;11;2020;60;Andorra;;;;;;
2020-11-28;28;11;2020;76;Andorra;;;;;;
2020-11-27;27;11;2020;106;Andorra;;;;;;
2020-11-26;26;11;2020;77;Andorra;;;;;;
2020-11-25;25;11;2020;47;Andorra;;;;;;
2020-11-24;24;11;2020;48;Andorra;;;;;;
2020-11-23;23;11;2020;49;Andorra;;;;;;
2020-11-22;22;11;2020;65;Andorra;;;;;;
2020-11-21;21;11;2020;76;Andorra;;;;;;
2020-11-20;20;11;2020;48;Andorra;;;;;;
2020-11-19;19;11;2020;67;Andorra;;;;;;
2020-11-18;18;11;2020;37;Andorra;;;;;;
2020-11-17;17;11;2020;42;Andorra;;;;;;
2020-11-16;16;11;2020;147;Andorra;;;;;;
2020-11-15;15;11;2020;0;Andorra;;;;;;
2020-11-14;14;11;2020;109;Andorra;;;;;;
2020-11-13;13;11;2020;49;Andorra;;;;;;
2020-11-12;12;11;2020;90;Andorra;;;;;;
2020-11-11;11;11;2020;40;Andorra;;;;;;
2020-11-10;10;11;2020;54;Andorra;;;;;;
2020-11-09;9;11;2020;64;Andorra;;;;;;
2020-11-08;8;11;2020;184;Andorra;;;;;;
2020-11-07;7;11;2020;0;Andorra;;;;;;
2020-11-06;6;11;2020;90;Andorra;;;;;;
2020-11-05;5;11;2020;135;Andorra;;;;;;
2020-11-04;4;11;2020;22;Andorra;;;;;;
2020-11-03;3;11;2020;63;Andorra;;;;;;
2020-11-02;2;11;2020;69;Andorra;;;;;;
2020-11-01;1;11;2020;91;Andorra;;;;;;
2020-10-31;31;10;2020;98;Andorra;;;;;;
2020-10-30;30;10;2020;50;Andorra;;;;;;
2020-10-29;29;10;2020;107;Andorra;;;;;;
2020-10-28;28;10;2020;85;Andorra;;;;;;
